Transaction ID,Date,Customer ID,Product Category,Quantity,Price per Unit,Total Amount
1573,2023-04-20,CUST600,Clothing,1,50,1204.9305
1574,2023-04-09,CUST066,Clothing,4,30,1070.9856
1575,2023-01-20,CUST266,Beauty,1,50,66.5776
1576,2023-03-06,CUST218,Clothing,1,25,212.0446
1577,2023-02-24,CUST842,Electronics,3,50,1782.9485
1578,2023-10-14,CUST026,Clothing,1,25,47.2424
1579,2023-02-05,CUST483,Clothing,2,500,26.0874
1580,2023-01-04,CUST515,Electronics,3,50,93.1005
1581,2023-12-31,CUST322,Beauty,4,500,103.8346
1582,2023-01-07,CUST646,Beauty,4,25,107.3634
1583,2023-05-03,CUST799,Electronics,1,30,170.6418
1584,2023-03-23,CUST868,Clothing,1,25,202.2777
1585,2023-11-01,CUST635,Electronics,3,500,45.3295
1586,2023-10-26,CUST248,Electronics,2,50,579.4061
1587,2023-11-18,CUST440,Clothing,1,500,1027.9146
1588,2023-08-08,CUST709,Beauty,3,50,301.9797
1589,2023-12-20,CUST217,Clothing,1,25,531.728
1590,2023-07-14,CUST453,Clothing,3,25,1181.6934
1591,2023-07-09,CUST612,Beauty,2,25,98.4178
1592,2023-05-23,CUST575,Beauty,1,50,80.9369
1593,2023-03-02,CUST828,Beauty,3,500,93.384
1594,2023-11-01,CUST386,Clothing,2,25,926.544
1595,2023-10-11,CUST912,Clothing,3,500,99.4977
1596,2023-02-13,CUST281,Clothing,3,30,1438.4955
1597,2023-01-23,CUST754,Electronics,2,50,1017.3031
1598,2023-02-17,CUST356,Electronics,4,500,1935.4024
1599,2023-03-10,CUST616,Beauty,1,25,173.783
1600,2023-05-07,CUST420,Electronics,1,30,52.5721
1601,2023-08-04,CUST205,Beauty,3,300,60.2643
1602,2023-02-11,CUST982,Electronics,2,25,240.1652
1603,2023-08-15,CUST590,Beauty,2,30,235.1699
1604,2023-09-30,CUST759,Beauty,2,30,892.8952
1605,2023-08-03,CUST179,Clothing,3,500,256.5478
1606,2023-04-01,CUST081,Beauty,2,30,1095.3139
1607,2023-07-17,CUST701,Clothing,2,50,882.5946
1608,2023-05-07,CUST766,Clothing,4,30,31.2154
1609,2023-09-21,CUST472,Electronics,4,30,69.5667
1610,2023-02-25,CUST940,Beauty,3,300,44.7436
1611,2023-12-23,CUST083,Electronics,2,50,247.3473
1612,2023-06-08,CUST087,Clothing,3,50,502.1171
1613,2023-01-31,CUST622,Beauty,3,25,207.1466
1614,2023-10-16,CUST133,Beauty,2,25,294.5962
1615,2023-10-03,CUST394,Electronics,4,30,1881.3286
1616,2023-10-03,CUST147,Beauty,4,30,566.3332
1617,2023-12-10,CUST712,Electronics,2,30,62.1345
1618,2023-10-02,CUST234,Electronics,4,50,101.4099
1619,2023-07-01,CUST241,Beauty,3,25,28.5845
1620,2023-08-26,CUST985,Beauty,1,300,27.1666
1621,2023-09-17,CUST156,Clothing,4,300,493.0689
1622,2023-10-18,CUST290,Electronics,3,25,1957.0457
1623,2023-06-26,CUST279,Clothing,1,50,1218.5574
1624,2023-04-25,CUST128,Clothing,1,50,29.5098
1625,2023-02-06,CUST756,Clothing,2,30,27.2859
1626,2023-05-30,CUST678,Electronics,4,25,67.1075
1627,2023-08-24,CUST866,Clothing,3,500,75.0917
1628,2023-08-03,CUST388,Clothing,4,300,49.3056
1629,2023-11-01,CUST850,Clothing,2,25,905.0957
1630,2023-04-21,CUST464,Electronics,4,300,126.6115
1631,2023-05-23,CUST017,Clothing,4,300,901.4508
1632,2023-08-23,CUST739,Electronics,3,50,1158.6882
1633,2023-07-14,CUST629,Electronics,3,30,586.506
1634,2023-09-04,CUST029,Clothing,3,300,966.1052
1635,2023-03-20,CUST508,Electronics,2,300,31.0407
1636,2023-05-18,CUST427,Clothing,1,50,142.1484
1637,2023-01-14,CUST858,Beauty,1,500,1119.307
1638,2023-10-19,CUST412,Electronics,4,30,244.3285
1639,2023-06-09,CUST340,Electronics,2,25,103.8722
1640,2023-10-13,CUST936,Clothing,4,30,992.8058
1641,2023-05-21,CUST997,Clothing,4,50,1777.3899
1642,2023-04-10,CUST897,Clothing,2,500,29.3554
1643,2023-06-29,CUST630,Clothing,1,300,61.1861
1644,2023-06-19,CUST134,Clothing,4,300,1282.4803
1645,2023-12-03,CUST826,Beauty,3,50,555.0504
1646,2023-11-07,CUST310,Beauty,3,30,139.5066
1647,2023-09-01,CUST746,Clothing,4,300,142.2479
1648,2023-01-14,CUST107,Clothing,4,500,71.9024
1649,2023-01-06,CUST414,Beauty,3,50,128.4547
1650,2023-11-06,CUST937,Beauty,1,25,1357.3652
1651,2023-10-30,CUST095,Beauty,3,25,79.2962
1652,2023-10-04,CUST876,Clothing,4,30,87.4721
1653,2023-08-23,CUST725,Electronics,4,300,29.4656
1654,2023-01-21,CUST520,Clothing,3,30,1985.0073
1655,2023-03-03,CUST373,Beauty,3,30,54.8518
1656,2023-04-08,CUST391,Electronics,2,50,97.9889
1657,2023-01-23,CUST636,Beauty,3,30,1852.6203
1658,2023-01-31,CUST604,Beauty,1,30,970.9951
1659,2023-06-24,CUST243,Beauty,4,30,807.371
1660,2023-05-06,CUST557,Clothing,3,25,625.5113
1661,2023-07-05,CUST552,Clothing,1,500,304.8053
1662,2023-02-05,CUST172,Clothing,3,50,156.3522
1663,2023-11-02,CUST501,Electronics,3,25,103.8474
1664,2023-12-17,CUST018,Clothing,2,300,66.3189
1665,2023-04-26,CUST832,Beauty,4,25,55.4351
1666,2023-04-08,CUST966,Electronics,1,500,28.1537
1667,2023-05-01,CUST893,Beauty,3,500,32.5091
1668,2023-04-15,CUST770,Clothing,2,25,437.5652
1669,2023-01-23,CUST618,Electronics,2,25,119.3746
1670,2023-04-06,CUST887,Electronics,1,300,1264.0039
1671,2023-01-27,CUST377,Clothing,1,50,103.3485
1672,2023-03-08,CUST863,Beauty,2,30,27.5174
1673,2023-02-28,CUST359,Beauty,4,25,97.0543
1674,2023-05-10,CUST994,Beauty,4,500,266.2927
1675,2023-07-05,CUST277,Clothing,1,30,516.8481
1676,2023-06-11,CUST788,Beauty,2,30,1034.059
1677,2023-08-12,CUST173,Clothing,4,300,65.9537
1678,2023-08-29,CUST921,Beauty,4,50,38.4337
1679,2023-09-13,CUST992,Beauty,2,300,53.3722
1680,2023-04-01,CUST720,Clothing,3,500,1120.0708
1681,2023-09-06,CUST924,Electronics,1,50,1261.2486
1682,2023-05-01,CUST401,Beauty,4,300,540.698
1683,2023-10-12,CUST319,Clothing,2,30,73.5717
1684,2023-06-03,CUST825,Electronics,3,500,493.3428
1685,2023-06-07,CUST563,Beauty,1,300,99.0616
1686,2023-03-13,CUST854,Beauty,3,300,50.82
1687,2023-01-08,CUST741,Clothing,2,50,45.4505
1688,2023-12-05,CUST402,Electronics,3,25,1832.8596
1689,2023-11-21,CUST015,Beauty,3,500,877.3671
1690,2023-04-20,CUST974,Clothing,1,300,53.8246
1691,2023-10-23,CUST559,Beauty,3,25,301.8949
1692,2023-05-04,CUST962,Clothing,4,30,37.3167
1693,2023-07-11,CUST878,Clothing,4,50,100.3727
1694,2023-03-20,CUST130,Clothing,4,500,140.67
1695,2023-12-28,CUST031,Clothing,3,500,1816.8457
1696,2023-01-11,CUST429,Clothing,3,50,93.1999
1697,2023-04-12,CUST801,Clothing,3,25,99.7197
1698,2023-05-27,CUST263,Clothing,3,30,49.5286
1699,2023-06-30,CUST023,Clothing,3,25,843.2624
1700,2023-02-10,CUST783,Clothing,1,50,317.699
1701,2023-09-22,CUST046,Electronics,1,50,89.507
1702,2023-07-24,CUST751,Electronics,3,500,1953.9236
1703,2023-04-18,CUST906,Clothing,4,300,98.3782
1704,2023-02-03,CUST323,Beauty,1,300,64.762
1705,2023-01-01,CUST830,Clothing,3,300,1081.3073
1706,2023-04-29,CUST407,Clothing,3,25,892.7654
1707,2023-11-22,CUST558,Beauty,3,25,1975.7747
1708,2023-11-17,CUST877,Clothing,1,300,111.0397
1709,2023-07-11,CUST244,Clothing,1,50,100.3229
1710,2023-07-19,CUST060,Electronics,3,30,356.245
1711,2023-02-05,CUST235,Electronics,4,50,208.4744
1712,2023-11-12,CUST129,Beauty,4,30,147.6024
1713,2023-10-24,CUST658,Clothing,2,25,61.0399
1714,2023-10-24,CUST792,Clothing,3,30,1927.8336
1715,2023-11-03,CUST239,Beauty,2,300,1170.0172
1716,2023-05-20,CUST479,Electronics,1,25,65.9579
1717,2023-08-13,CUST053,Electronics,1,50,214.7743
1718,2023-01-08,CUST138,Clothing,4,50,563.5872
1719,2023-02-24,CUST113,Clothing,4,300,36.4512
1720,2023-07-26,CUST990,Electronics,3,500,572.6799
1721,2023-01-06,CUST818,Beauty,4,500,102.3576
1722,2023-07-19,CUST886,Beauty,3,50,234.1627
1723,2023-11-02,CUST626,Electronics,1,30,100.9729
1724,2023-02-13,CUST473,Beauty,3,25,227.1301
1725,2023-08-05,CUST904,Clothing,4,300,1255.7171
1726,2023-06-04,CUST216,Beauty,1,30,63.1569
1727,2023-05-22,CUST518,Beauty,3,30,96.8302
1728,2023-08-18,CUST286,Electronics,4,30,41.6659
1729,2023-05-16,CUST466,Beauty,2,300,1997.9422
1730,2023-02-22,CUST681,Beauty,3,300,96.2334
1731,2023-11-07,CUST691,Electronics,1,25,62.7477
1732,2023-05-25,CUST114,Clothing,2,50,926.3126
1733,2023-11-17,CUST700,Electronics,1,25,95.0047
1734,2023-05-15,CUST809,Clothing,4,25,124.9856
1735,2023-02-03,CUST743,Beauty,1,300,1161.0493
1736,2023-05-05,CUST642,Clothing,2,500,46.619
1737,2023-07-28,CUST704,Electronics,3,500,463.4072
1738,2023-04-19,CUST834,Beauty,1,50,68.7921
1739,2023-12-09,CUST296,Beauty,3,50,183.9344
1740,2023-05-16,CUST643,Clothing,3,300,159.7934
1741,2023-08-27,CUST662,Clothing,1,50,256.9004
1742,2023-02-26,CUST461,Clothing,4,500,51.7367
1743,2023-03-07,CUST374,Clothing,3,300,60.6837
1744,2023-11-29,CUST502,Electronics,1,30,32.8619
1745,2023-04-12,CUST470,Clothing,2,500,124.064
1746,2023-12-11,CUST259,Clothing,4,300,45.3499
1747,2023-11-07,CUST829,Beauty,3,50,930.8683
1748,2023-12-09,CUST300,Electronics,2,25,544.0357
1749,2023-08-18,CUST952,Electronics,1,50,29.3227
1750,2023-04-04,CUST742,Electronics,1,25,64.1377
1751,2023-11-23,CUST857,Electronics,2,25,1173.05
1752,2023-05-17,CUST794,Clothing,1,25,1900.4408
1753,2023-01-26,CUST371,Clothing,4,50,114.0383
1754,2023-12-14,CUST874,Beauty,2,25,548.3818
1755,2023-09-14,CUST013,Clothing,1,25,1148.0678
1756,2023-07-19,CUST226,Clothing,3,25,1759.4202
1757,2023-06-08,CUST540,Electronics,3,30,1320.1308
1758,2023-01-31,CUST495,Beauty,3,25,247.0587
1759,2023-10-04,CUST136,Clothing,3,30,62.0887
1760,2023-05-16,CUST710,Beauty,4,300,173.3028
1761,2023-04-16,CUST139,Beauty,2,300,278.5791
1762,2023-04-13,CUST229,Clothing,2,30,59.4318
1763,2023-12-06,CUST378,Clothing,4,50,567.2625
1764,2023-03-20,CUST343,Clothing,2,30,1005.0016
1765,2023-09-19,CUST945,Electronics,3,25,101.2603
1766,2023-05-31,CUST037,Electronics,1,500,902.6708
1767,2023-06-05,CUST010,Beauty,2,500,32.6197
1768,2023-06-25,CUST549,Beauty,3,500,930.0849
1769,2023-09-02,CUST744,Electronics,1,300,53.4097
1770,2023-05-02,CUST406,Clothing,2,500,26.5797
1771,2023-04-23,CUST433,Clothing,4,25,25.294
1772,2023-11-23,CUST361,Clothing,2,30,322.8903
1773,2023-04-18,CUST089,Beauty,3,25,55.2186
1774,2023-12-26,CUST569,Electronics,3,300,49.9496
1775,2023-08-09,CUST203,Clothing,4,50,62.7709
1776,2023-10-09,CUST498,Beauty,3,30,80.9051
1777,2023-06-26,CUST872,Beauty,1,500,158.7919
1778,2023-04-18,CUST528,Clothing,3,25,264.309
1779,2023-01-27,CUST724,Beauty,2,50,111.2151
1780,2023-10-04,CUST814,Beauty,4,500,570.1736
1781,2023-04-09,CUST165,Electronics,2,30,195.7126
1782,2023-12-17,CUST1000,Electronics,1,50,1201.4384
1783,2023-06-21,CUST730,Electronics,1,300,97.7706
1784,2023-02-17,CUST159,Beauty,1,30,881.3657
1785,2023-11-26,CUST791,Clothing,4,500,98.4196
1786,2023-04-20,CUST753,Electronics,4,300,1953.172
1787,2023-05-23,CUST064,Clothing,4,300,439.4819
1788,2023-01-19,CUST613,Beauty,1,30,28.3116
1789,2023-11-28,CUST595,Beauty,3,300,133.1926
1790,2023-04-04,CUST639,Clothing,4,300,79.2222
1791,2023-11-25,CUST780,Electronics,2,25,54.7737
1792,2023-08-29,CUST609,Beauty,1,300,92.7279
1793,2023-05-31,CUST787,Beauty,3,50,64.918
1794,2023-03-21,CUST523,Clothing,3,50,552.8484
1795,2023-08-04,CUST541,Electronics,4,500,42.5394
1796,2023-02-13,CUST247,Electronics,3,300,1938.7859
1797,2023-08-31,CUST328,Beauty,2,50,51.2539
1798,2023-11-02,CUST529,Electronics,4,300,50.3231
1799,2023-09-16,CUST721,Clothing,4,25,1998.9643
1800,2023-04-02,CUST961,Electronics,1,500,347.1332
1801,2023-01-16,CUST757,Clothing,1,50,1884.9958
1802,2023-10-13,CUST485,Beauty,3,500,96.8173
1803,2023-03-18,CUST965,Electronics,1,500,1780.3645
1804,2023-03-07,CUST252,Beauty,2,25,1955.4151
1805,2023-03-11,CUST847,Electronics,1,500,506.8612
1806,2023-09-29,CUST119,Clothing,1,30,147.0234
1807,2023-11-30,CUST024,Beauty,1,25,62.3287
1808,2023-01-02,CUST358,Clothing,3,25,92.2319
1809,2023-01-26,CUST494,Beauty,4,50,1395.6469
1810,2023-06-04,CUST668,Beauty,3,500,47.0842
1811,2023-02-25,CUST086,Beauty,4,50,98.5184
1812,2023-06-24,CUST305,Beauty,2,25,1888.9913
1813,2023-08-15,CUST075,Beauty,4,300,577.887
1814,2023-12-18,CUST734,Beauty,3,300,55.0892
1815,2023-11-13,CUST260,Clothing,1,500,65.5579
1816,2023-03-22,CUST607,Clothing,4,500,979.4455
1817,2023-02-08,CUST611,Electronics,3,500,65.1081
1818,2023-12-26,CUST271,Beauty,2,300,92.2019
1819,2023-07-30,CUST653,Clothing,1,25,108.449
1820,2023-07-01,CUST363,Beauty,1,25,98.0387
1821,2023-12-05,CUST983,Beauty,3,50,101.5982
1822,2023-02-11,CUST164,Electronics,3,30,855.2123
1823,2023-01-25,CUST370,Clothing,2,30,48.8332
1824,2023-03-19,CUST944,Electronics,1,30,35.2635
1825,2023-01-02,CUST043,Clothing,2,25,1598.9447
1826,2023-07-03,CUST514,Electronics,1,25,168.8701
1827,2023-08-21,CUST823,Beauty,2,300,239.475
1828,2023-10-03,CUST633,Clothing,3,25,98.543
1829,2023-01-11,CUST148,Beauty,2,25,101.3329
1830,2023-08-09,CUST820,Beauty,3,25,142.707
1831,2023-05-30,CUST492,Clothing,1,25,96.3407
1832,2023-06-09,CUST022,Clothing,4,300,57.1478
1833,2023-02-01,CUST534,Beauty,4,30,1391.4516
1834,2023-10-23,CUST111,Beauty,2,25,97.5042
1835,2023-09-18,CUST806,Beauty,3,500,173.6627
1836,2023-06-04,CUST959,Clothing,2,300,57.463
1837,2023-08-31,CUST105,Electronics,4,30,1184.5765
1838,2023-11-25,CUST627,Beauty,2,300,99.0991
1839,2023-06-22,CUST808,Electronics,4,30,37.9426
1840,2023-08-14,CUST547,Electronics,4,30,32.325
1841,2023-06-09,CUST737,Electronics,3,30,1469.7076
1842,2023-01-02,CUST768,Clothing,1,25,1731.086
1843,2023-10-19,CUST697,Beauty,2,25,1274.7844
1844,2023-12-13,CUST892,Clothing,4,30,81.3167
1845,2023-07-14,CUST793,Clothing,1,30,76.8938
1846,2023-09-29,CUST400,Beauty,3,300,313.2059
1847,2023-06-24,CUST995,Beauty,2,50,103.2357
1848,2023-12-06,CUST255,Electronics,4,50,38.5735
1849,2023-08-15,CUST661,Beauty,2,30,25.3079
1850,2023-08-05,CUST935,Beauty,3,30,892.9725
1851,2023-03-01,CUST057,Beauty,3,30,59.195
1852,2023-04-10,CUST099,Clothing,4,30,32.4442
1853,2023-06-13,CUST499,Clothing,2,500,399.5274
1854,2023-08-09,CUST530,Clothing,2,30,217.6248
1855,2023-08-26,CUST556,Electronics,2,50,107.0745
1856,2023-01-26,CUST822,Clothing,2,50,56.6635
1857,2023-05-20,CUST332,Beauty,2,25,587.6417
1858,2023-05-06,CUST185,Electronics,3,500,28.7352
1859,2023-10-04,CUST802,Beauty,4,50,1962.6383
1860,2023-09-16,CUST909,Clothing,4,50,50.1953
1861,2023-07-01,CUST623,Electronics,1,30,1531.636
1862,2023-06-10,CUST028,Clothing,1,50,1296.8114
1863,2023-06-02,CUST490,Clothing,1,500,218.8905
1864,2023-09-06,CUST955,Electronics,2,300,87.4972
1865,2023-12-06,CUST072,Beauty,1,50,1033.2739
1866,2023-01-21,CUST273,Clothing,1,50,29.2948
1867,2023-12-23,CUST093,Beauty,1,300,88.2975
1868,2023-09-08,CUST853,Electronics,2,50,67.5971
1869,2023-04-09,CUST833,Electronics,2,300,25.0428
1870,2023-08-19,CUST460,Electronics,4,300,1679.3496
1871,2023-10-20,CUST475,Electronics,2,50,48.897
1872,2023-03-04,CUST910,Clothing,2,300,915.6716
1873,2023-02-17,CUST091,Electronics,3,50,168.4747
1874,2023-02-12,CUST422,Electronics,3,500,368.4128
1875,2023-07-23,CUST614,Clothing,2,500,66.7728
1876,2023-10-11,CUST885,Clothing,1,30,108.3936
1877,2023-10-18,CUST436,Clothing,1,25,25.404
1878,2023-12-16,CUST593,Electronics,3,500,27.8232
1879,2023-10-08,CUST669,Electronics,1,500,28.244
1880,2023-08-09,CUST722,Electronics,4,30,635.9588
1881,2023-05-25,CUST096,Beauty,3,30,1760.336
1882,2023-10-22,CUST981,Clothing,1,500,32.6639
1883,2023-11-10,CUST025,Clothing,2,25,96.0131
1884,2023-02-06,CUST954,Beauty,3,300,329.0489
1885,2023-08-20,CUST001,Electronics,4,500,87.2989
1886,2023-07-22,CUST778,Clothing,3,300,101.1924
1887,2023-12-16,CUST306,Clothing,2,25,99.0221
1888,2023-12-06,CUST269,Beauty,3,25,1244.8809
1889,2023-08-05,CUST856,Clothing,4,30,917.66
1890,2023-12-05,CUST986,Electronics,3,300,541.0496
1891,2023-11-29,CUST184,Clothing,4,30,299.4923
1892,2023-11-08,CUST781,Beauty,3,50,86.6301
1893,2023-10-10,CUST480,Electronics,1,300,121.3849
1894,2023-03-28,CUST570,Clothing,1,300,98.003
1895,2023-12-23,CUST500,Electronics,1,500,26.8232
1896,2023-10-07,CUST929,Clothing,2,500,981.7939
1897,2023-12-28,CUST125,Clothing,4,500,129.5784
1898,2023-04-25,CUST861,Electronics,1,300,28.0199
1899,2023-09-18,CUST665,Clothing,4,50,172.1113
1900,2023-01-01,CUST865,Electronics,1,25,1400.6737
1901,2023-07-01,CUST175,Electronics,2,300,60.1255
1902,2023-03-01,CUST810,Clothing,4,500,256.6977
1903,2023-05-16,CUST467,Clothing,4,50,1059.511
1904,2023-08-11,CUST967,Beauty,4,25,352.6255
1905,2023-02-22,CUST418,Clothing,4,25,518.6592
1906,2023-03-03,CUST882,Beauty,1,300,254.4732
1907,2023-09-25,CUST767,Clothing,3,30,520.9813
1908,2023-04-19,CUST987,Beauty,3,30,1614.4468
1909,2023-10-11,CUST732,Beauty,2,25,222.7038
1910,2023-12-19,CUST855,Beauty,4,30,103.1769
1911,2023-05-14,CUST169,Clothing,1,30,433.9129
1912,2023-10-10,CUST275,Electronics,4,50,1216.3286
1913,2023-07-24,CUST110,Clothing,4,300,52.9422
1914,2023-10-19,CUST786,Clothing,4,30,255.1841
1915,2023-12-19,CUST011,Beauty,1,500,594.1964
1916,2023-10-09,CUST253,Beauty,3,300,54.2782
1917,2023-05-08,CUST382,Clothing,1,25,219.4963
1918,2023-03-17,CUST357,Clothing,3,50,66.4476
1919,2023-11-18,CUST476,Clothing,1,30,31.0972
1920,2023-03-13,CUST307,Electronics,3,50,146.7755
1921,2023-05-09,CUST104,Clothing,4,30,72.2793
1922,2023-07-14,CUST192,Beauty,4,300,1998.3808
1923,2023-11-21,CUST448,Beauty,3,300,98.1059
1924,2023-10-09,CUST411,Clothing,4,25,27.138
1925,2023-06-02,CUST928,Electronics,2,25,52.6793
1926,2023-01-26,CUST526,Clothing,2,25,919.0738
1927,2023-01-09,CUST637,Electronics,1,30,25.8694
1928,2023-09-09,CUST785,Electronics,3,25,66.2813
1929,2023-12-09,CUST061,Beauty,1,500,242.8746
1930,2023-10-24,CUST925,Clothing,2,30,27.9103
1931,2023-09-28,CUST580,Beauty,1,300,296.0155
1932,2023-05-08,CUST715,Clothing,2,500,1276.3134
1933,2023-03-10,CUST527,Electronics,3,25,28.0431
1934,2023-08-11,CUST511,Beauty,3,25,524.7852
1935,2023-10-03,CUST682,Clothing,2,300,113.1783
1936,2023-12-25,CUST798,Beauty,1,25,378.0877
1937,2023-06-01,CUST903,Electronics,1,500,57.3196
1938,2023-01-30,CUST821,Electronics,3,50,49.9272
1939,2023-12-15,CUST790,Electronics,3,25,1913.6693
1940,2023-10-01,CUST939,Electronics,2,25,449.0396
1941,2023-08-23,CUST795,Clothing,4,300,540.2924
1942,2023-02-24,CUST689,Beauty,3,30,268.941
1943,2023-08-28,CUST807,Electronics,3,500,187.71
1944,2023-02-01,CUST716,Beauty,4,30,1126.4481
1945,2023-12-27,CUST280,Beauty,4,50,542.185
1946,2023-02-27,CUST246,Beauty,1,500,25.2122
1947,2023-12-29,CUST702,Clothing,1,50,1964.1508
1948,2023-10-27,CUST202,Beauty,3,50,1968.7322
1949,2023-03-26,CUST009,Electronics,4,300,96.7022
1950,2023-01-28,CUST020,Clothing,4,25,94.9459
1951,2023-04-02,CUST707,Electronics,4,50,148.5997
1952,2023-05-03,CUST367,Beauty,2,300,27.6901
1953,2023-09-09,CUST690,Clothing,3,50,31.1328
1954,2023-10-11,CUST927,Electronics,2,25,286.5374
1955,2023-11-09,CUST454,Electronics,2,25,78.3494
1956,2023-07-06,CUST142,Beauty,1,500,1924.7667
1957,2023-05-18,CUST270,Clothing,3,300,51.8269
1958,2023-09-01,CUST283,Electronics,3,500,557.9741
1959,2023-08-25,CUST815,Electronics,4,500,112.1301
1960,2023-09-30,CUST510,Electronics,3,300,30.0021
1961,2023-09-05,CUST565,Clothing,4,30,104.5845
1962,2023-10-27,CUST817,Electronics,4,50,1557.6391
1963,2023-12-06,CUST619,Electronics,2,300,93.2443
1964,2023-01-13,CUST434,Electronics,1,25,30.0631
1965,2023-03-22,CUST355,Beauty,2,500,1882.9609
1966,2023-03-13,CUST459,Beauty,4,30,98.2175
1967,2023-02-02,CUST070,Electronics,3,25,25.4348
1968,2023-06-10,CUST774,Clothing,4,500,193.7166
1969,2023-08-25,CUST048,Clothing,2,500,195.948
1970,2023-01-27,CUST264,Clothing,2,300,62.649
1971,2023-06-12,CUST423,Electronics,4,500,55.297
1972,2023-11-17,CUST979,Clothing,1,500,104.0696
1973,2023-03-23,CUST441,Clothing,3,500,162.9768
1974,2023-06-06,CUST585,Beauty,2,300,200.0962
1975,2023-02-25,CUST631,Clothing,3,500,1758.3859
1976,2023-11-22,CUST366,Electronics,2,50,99.122
1977,2023-06-30,CUST484,Electronics,4,300,520.9178
1978,2023-04-09,CUST533,Electronics,2,25,58.5985
1979,2023-08-08,CUST602,Clothing,2,500,99.8346
1980,2023-12-14,CUST194,Electronics,3,30,63.8454
1981,2023-08-07,CUST141,Clothing,3,500,122.5594
1982,2023-05-08,CUST293,Electronics,1,50,71.4532
1983,2023-02-20,CUST041,Beauty,4,30,30.867
1984,2023-10-19,CUST396,Clothing,1,50,43.0206
1985,2023-10-03,CUST984,Beauty,2,25,1309.5858
1986,2023-12-02,CUST027,Electronics,2,50,1315.6512
1987,2023-07-16,CUST227,Electronics,2,500,95.5969
1988,2023-10-15,CUST740,Electronics,1,300,100.9908
1989,2023-06-22,CUST875,Electronics,1,50,131.0796
1990,2023-08-08,CUST228,Electronics,1,50,947.4807
1991,2023-03-09,CUST891,Beauty,1,25,194.3014
1992,2023-03-26,CUST289,Clothing,1,50,110.5817
1993,2023-08-27,CUST180,Beauty,2,300,97.1906
1994,2023-03-06,CUST225,Electronics,1,25,139.875
1995,2023-06-11,CUST321,Beauty,2,25,923.8488
1996,2023-05-13,CUST900,Clothing,4,25,175.792
1997,2023-05-05,CUST256,Beauty,3,300,844.091
1998,2023-10-17,CUST189,Clothing,2,25,30.3196
1999,2023-09-07,CUST439,Beauty,1,25,103.0095
2000,2023-08-04,CUST245,Clothing,3,25,165.0806
